Player,Age,Tm,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Malik Beasley,27,MIL,SG,6,2,21.8,3.5,6.8,.512,1.8,4.2,.440,1.7,2.7,.625,.646,0.0,0.0,,0.2,2.3,2.5,0.7,0.7,0.0,0.5,1.5,8.8,10.3,.603,.751,.048,2.0,11.4,6.8,6.1,1.2,0.3,6.8,14.6,1.9,1.6,3.5,.073,-1.0,-0.8,-1.8,0.1,2019760.0
Josh Giddey,21,OKC,SG,10,8,18.1,3.4,7.5,.453,1.2,3.4,.353,2.2,4.1,.537,.533,0.7,0.8,.875,0.7,2.9,3.6,2.1,0.2,0.4,1.2,0.9,8.7,16.6,.547,.287,.146,6.4,21.5,14.2,26.6,1.2,2.0,15.7,23.1,1.4,2.9,4.3,.102,1.0,0.4,1.5,1.8,6587040.0
Isaiah Hartenstein,25,NYK,C,13,13,29.8,3.5,5.8,.592,0.1,0.2,.500,3.4,5.7,.595,.599,1.5,1.7,.864,3.8,4.1,7.8,3.5,0.3,0.9,1.5,3.2,8.5,18.9,.670,.008,.430,14.4,22.7,18.5,13.5,2.3,4.2,17.6,12.0,4.6,3.5,8.1,.204,0.7,2.8,3.5,2.6,9245121.0
Patrick Beverley,35,MIL,PG,6,6,35.0,2.7,6.5,.410,0.7,1.8,.364,2.0,4.7,.429,.462,2.2,2.5,.867,0.7,2.7,3.3,5.5,1.0,0.7,1.0,2.7,8.2,11.4,.524,.522,.196,3.9,14.8,9.5,15.8,1.7,2.0,9.6,13.2,0.5,0.6,1.1,.095,-1.6,1.2,-0.4,0.2,2019706.0
Kentavious Caldwell-Pope,30,DEN,SG,12,12,35.0,2.8,7.2,.395,1.5,4.6,.327,1.3,2.6,.516,.500,0.9,0.9,1.000,0.4,2.5,2.9,2.6,1.4,0.4,0.8,3.1,8.1,10.7,.602,.525,.193,1.5,6.8,4.2,9.5,2.0,1.5,10.5,12.9,2.2,2.6,4.8,.096,-2.1,0.7,-1.4,0.4,14704938.0
Eric Gordon,35,PHO,SG,4,0,29.5,2.3,7.0,.321,1.8,4.3,.412,0.5,2.8,.182,.446,1.8,2.0,.875,0.3,1.5,1.8,1.3,1.3,0.5,1.0,1.3,8.0,10.8,.580,.642,.104,1.0,6.0,3.6,10.0,1.7,1.4,10.2,16.5,1.0,1.5,2.5,.063,-1.3,-0.5,-1.7,0.1,3196448.0
Delon Wright,31,MIA,PG,4,1,26.8,3.0,5.0,.600,1.5,2.5,.600,1.5,2.5,.600,.750,0.5,0.5,1.000,0.5,2.5,3.0,1.8,1.0,0.3,0.0,1.3,8.0,12.9,.520,.455,.242,2.4,8.4,5.3,17.6,3.3,1.0,3.9,11.9,0.4,0.5,0.8,.136,-2.4,2.8,0.3,0.2,
Dereck Lively II,19,DAL,C,21,0,22.0,3.0,4.5,.674,0.0,0.0,1.000,3.0,4.5,.670,.679,1.7,2.9,.590,2.7,4.7,7.4,1.3,0.4,1.0,1.0,2.3,7.9,18.1,.728,.007,.274,11.4,20.4,16.0,6.4,1.3,5.2,13.1,12.6,3.1,1.8,4.9,.183,-0.3,0.8,0.5,0.8,4775640.0
Rui Hachimura,25,LAL,PF,5,5,30.4,3.0,7.6,.395,1.0,2.8,.357,2.0,4.8,.417,.461,0.8,1.6,.500,1.2,2.6,3.8,0.8,0.0,0.0,0.4,1.6,7.8,15.0,.628,.343,.198,3.7,13.7,8.9,6.3,1.1,1.2,5.9,18.5,2.7,1.5,4.1,.108,0.0,-0.9,-0.9,0.5,15740741.0
Jusuf Nurkić,29,PHO,C,4,4,26.0,3.3,6.5,.500,0.0,0.5,.000,3.3,6.0,.542,.500,1.3,2.8,.455,3.3,5.0,8.3,2.8,1.5,1.5,1.5,3.8,7.8,17.4,.559,.144,.416,12.8,31.7,22.8,19.9,1.9,3.4,19.1,19.1,2.0,3.8,5.8,.133,-1.0,2.1,1.1,1.6,
Wendell Carter Jr.,24,ORL,C,7,5,26.4,2.7,6.7,.404,1.0,3.6,.280,1.7,3.1,.545,.479,1.1,1.6,.727,1.3,5.0,6.3,1.3,0.7,0.6,0.7,2.9,7.6,15.9,.623,.402,.315,9.3,22.7,15.9,9.9,1.2,1.9,12.3,17.2,2.2,2.1,4.4,.149,0.5,0.4,0.9,1.0,13050000.0
Taurean Prince,29,LAL,PF,5,0,22.2,2.4,5.8,.414,1.0,3.4,.294,1.4,2.4,.583,.500,1.6,1.6,1.000,0.2,2.2,2.4,0.6,0.2,0.4,0.2,1.8,7.4,8.8,.579,.622,.119,1.2,10.5,6.1,7.2,1.3,1.4,10.8,13.8,0.3,1.7,1.9,.043,-2.6,-0.2,-2.8,-0.4,7455000.0
Nickeil Alexander-Walker,25,MIN,SG,16,1,23.6,2.6,7.0,.366,1.5,5.1,.296,1.1,1.9,.548,.473,0.6,0.6,1.000,0.3,1.4,1.8,2.3,0.6,0.4,0.9,1.5,7.3,10.9,.578,.623,.121,2.2,7.5,4.9,14.5,1.6,1.9,11.8,14.8,1.5,2.8,4.3,.107,-1.1,1.3,0.2,1.1,4687500.0
Kyle Lowry,37,PHI,PG,6,6,29.2,1.8,5.3,.344,1.3,4.0,.333,0.5,1.3,.375,.469,2.0,2.5,.800,1.0,2.5,3.5,4.0,1.0,0.7,0.7,3.8,7.0,11.0,.615,.659,.244,1.5,9.6,5.5,21.1,1.5,0.8,17.6,12.0,0.8,0.6,1.4,.102,-1.7,0.4,-1.3,0.1,2795839.0
Markelle Fultz,25,ORL,PG,7,0,15.1,2.9,4.9,.588,0.0,0.1,.000,2.9,4.7,.606,.588,0.7,1.3,.556,1.0,1.0,2.0,1.1,0.4,0.0,1.1,1.7,6.4,12.6,.492,.055,.101,7.2,10.7,8.9,19.7,2.3,1.5,12.8,18.8,0.0,1.3,1.3,.069,-2.6,1.2,-1.4,0.1,17000000.0
Isaiah Joe,24,OKC,SG,10,2,17.3,2.4,5.4,.444,1.6,3.9,.410,0.8,1.5,.533,.593,0.0,0.0,,0.4,1.8,2.2,1.0,0.5,0.0,0.5,1.0,6.4,13.4,.626,.728,.107,2.6,11.0,6.9,8.9,1.5,1.4,8.5,16.6,1.9,1.6,3.5,.116,1.1,-0.3,0.9,1.0,1997238.0
Payton Pritchard,26,BOS,PG,19,0,18.7,2.3,5.5,.419,1.2,3.2,.383,1.1,2.4,.467,.529,0.6,0.6,.917,0.7,1.2,1.9,2.1,0.2,0.0,0.7,1.2,6.4,15.3,.597,.602,.088,4.3,11.1,7.8,20.7,1.1,0.3,8.5,17.2,4.2,1.9,6.1,.160,1.3,-0.2,1.0,1.4,4037278.0
Nicolas Batum,35,PHI,PF,6,0,28.3,2.0,4.8,.414,1.5,3.7,.409,0.5,1.2,.429,.569,0.8,1.3,.625,1.5,4.3,5.8,1.3,0.2,0.8,0.8,2.2,6.3,10.3,.606,.718,.085,5.1,13.0,9.0,10.6,1.5,2.1,13.2,8.7,1.6,1.5,3.2,.104,-1.3,0.7,-0.5,0.5,11710818.0
Jonathan Isaac,26,ORL,PF,7,3,21.0,2.3,5.6,.410,1.4,3.9,.370,0.9,1.7,.500,.538,0.3,0.3,1.000,1.4,3.4,4.9,0.4,0.7,1.3,0.6,1.0,6.3,19.2,.610,.392,.287,9.3,24.2,16.7,4.8,2.3,7.1,7.7,16.7,1.5,2.1,3.6,.188,1.4,2.4,3.8,1.4,17400000.0
Larry Nance Jr.,31,NOP,C,4,0,21.0,2.5,4.3,.588,0.3,1.0,.250,2.3,3.3,.692,.618,1.0,1.5,.667,3.8,4.5,8.3,1.8,0.5,0.0,1.8,2.3,6.3,14.9,.653,.270,.253,8.7,19.3,14.1,12.1,2.5,1.5,15.5,11.3,2.1,1.9,4.1,.160,-0.2,2.2,2.0,1.2,10375000.0
Moritz Wagner,26,ORL,C,7,0,15.0,2.3,5.1,.444,0.3,1.3,.222,2.0,3.9,.519,.472,1.4,2.4,.588,1.6,2.9,4.4,0.3,0.9,0.4,1.1,3.0,6.3,20.6,.676,.208,.370,9.6,19.3,14.4,11.2,1.4,1.4,13.1,22.8,3.5,2.0,5.6,.188,1.7,0.3,2.0,1.4,8000000.0
Russell Westbrook,35,LAC,PG,6,0,19.0,2.2,8.3,.260,0.7,2.8,.235,1.5,5.5,.273,.300,1.3,2.2,.615,1.0,3.2,4.2,1.7,1.2,0.5,1.7,1.8,6.3,16.2,.514,.232,.241,7.1,17.8,12.7,29.2,2.4,1.4,16.4,25.2,0.2,1.9,2.1,.066,-0.2,0.7,0.5,1.0,3835738.0
Aaron Wiggins,25,OKC,SG,10,0,15.7,2.3,4.7,.489,0.6,2.0,.300,1.7,2.7,.630,.553,1.0,1.1,.909,0.9,2.3,3.2,1.0,0.6,0.3,0.9,0.8,6.2,15.6,.664,.334,.188,5.7,11.0,8.4,9.3,2.2,1.4,12.1,16.4,2.1,1.6,3.7,.144,0.4,0.4,0.7,0.8,1836096.0
Marcus Morris,34,CLE,PF,9,1,15.3,2.4,5.3,.458,1.0,2.6,.391,1.4,2.8,.520,.552,0.2,0.3,.667,0.2,2.6,2.8,0.3,0.4,0.0,0.3,0.9,6.1,8.0,.552,.492,.136,3.2,12.3,7.8,7.7,0.5,1.0,15.0,18.0,-0.1,0.2,0.1,.015,-3.2,-1.9,-5.1,-0.1,
Bojan Bogdanović,34,NYK,SF,4,0,12.8,1.8,6.0,.292,1.5,3.8,.400,0.3,2.3,.111,.417,1.0,1.8,.571,0.3,2.8,3.0,1.0,0.0,0.3,0.3,0.8,6.0,10.1,.549,.496,.176,1.8,9.9,5.8,7.1,0.6,0.2,12.1,24.3,-0.2,0.4,0.2,.021,-2.4,-2.5,-4.9,-0.4,
Thomas Bryant,26,MIA,C,2,0,9.0,2.5,3.5,.714,0.0,1.0,.000,2.5,2.5,1.000,.714,1.0,1.5,.667,1.0,1.5,2.5,0.5,0.0,0.0,1.0,0.5,6.0,19.0,.639,.148,.315,10.2,26.2,18.1,8.3,1.1,3.5,11.0,19.3,0.9,0.8,1.6,.177,-0.6,0.2,-0.4,0.2,2528233.0
Patty Mills,35,MIA,PG,3,0,17.3,2.0,5.7,.353,1.0,3.7,.273,1.0,2.0,.500,.441,1.0,1.3,.750,0.3,0.0,0.3,1.0,0.3,0.0,0.3,0.7,6.0,7.9,.448,.663,.138,2.1,5.9,4.0,13.4,2.6,0.0,8.6,19.4,-0.2,0.3,0.0,.009,-5.8,0.5,-5.3,-0.2,
Drew Eubanks,26,PHO,C,3,0,12.3,2.3,4.0,.583,0.0,0.0,,2.3,4.0,.583,.583,1.0,1.0,1.000,0.0,1.3,1.3,0.0,0.7,0.3,0.7,2.0,5.7,14.4,.645,.012,.368,10.5,20.1,15.6,7.2,1.1,4.6,17.2,13.2,1.6,1.6,3.1,.129,-2.0,0.8,-1.2,0.2,2346614.0
Cameron Payne,29,PHI,PG,5,0,12.2,2.0,5.0,.400,1.6,3.6,.444,0.4,1.4,.286,.560,0.0,0.0,,0.0,1.2,1.2,1.4,0.2,0.8,0.6,2.0,5.6,13.0,.533,.525,.089,2.9,7.3,5.0,23.4,1.6,1.2,11.5,21.8,0.3,0.5,0.8,.067,0.0,-0.8,-0.7,0.2,6500000.0
Buddy Hield,31,PHI,SG,4,0,12.8,1.8,4.3,.412,1.5,3.3,.462,0.3,1.0,.250,.588,0.5,0.5,1.000,0.5,0.8,1.3,0.5,0.0,0.3,0.5,1.0,5.5,13.6,.566,.634,.078,3.6,10.2,6.8,17.1,1.6,1.2,10.6,20.2,0.7,0.8,1.5,.088,1.0,-0.3,0.8,0.6,19279841.0
Isaac Okoro,23,CLE,SF,12,7,21.9,2.1,5.8,.357,0.8,2.9,.257,1.3,2.9,.457,.421,0.6,0.8,.778,0.4,1.3,1.8,1.1,0.9,0.3,0.9,2.5,5.5,11.4,.599,.448,.285,4.0,8.2,6.1,9.5,1.5,1.6,9.1,13.9,2.1,2.0,4.2,.106,-1.8,0.7,-1.1,0.4,8920795.0
P.J. Tucker,38,LAC,PF,2,1,15.5,2.0,3.0,.667,1.5,2.0,.750,0.5,1.0,.500,.917,0.0,0.0,,1.5,0.0,1.5,0.0,0.0,0.0,1.5,3.0,5.5,6.1,.497,.667,.067,7.5,11.4,9.5,4.5,1.5,1.1,11.5,5.5,0.3,0.3,0.6,.070,-3.9,0.3,-3.5,-0.2,11014500.0
Sam Hauser,26,BOS,SF,19,0,14.9,1.9,4.4,.429,1.4,3.7,.380,0.5,0.7,.692,.589,0.2,0.2,1.000,0.4,1.7,2.2,0.6,0.3,0.2,0.2,1.1,5.4,13.0,.629,.833,.034,2.9,13.7,8.6,6.2,1.1,1.3,5.3,15.0,2.7,2.1,4.9,.134,1.2,0.0,1.2,1.4,1927896.0
Precious Achiuwa,24,NYK,PF,9,2,20.4,2.3,4.8,.488,0.0,0.3,.000,2.3,4.4,.525,.488,0.6,1.4,.385,2.4,1.8,4.2,0.6,0.4,1.3,0.4,2.2,5.2,14.5,.564,.167,.234,13.3,19.9,16.6,6.2,1.3,4.4,14.1,14.0,1.2,1.8,3.0,.122,-1.9,0.5,-1.4,0.2,4379527.0
Ben Sheppard,22,IND,SG,17,2,19.7,1.8,4.2,.437,1.1,2.9,.380,0.7,1.2,.571,.570,0.4,0.5,.778,0.6,2.4,3.0,1.0,0.5,0.1,0.6,1.9,5.2,8.1,.524,.681,.114,2.1,10.3,6.2,7.5,1.9,0.2,5.9,13.2,0.3,0.4,0.8,.046,-3.3,-0.1,-3.4,-0.3,2537160.0
Cole Anthony,23,ORL,PG,7,0,14.7,1.9,5.9,.317,0.3,1.9,.154,1.6,4.0,.393,.341,1.1,1.3,.889,0.3,1.9,2.1,1.3,0.6,0.1,0.7,2.3,5.1,14.6,.545,.360,.286,4.1,16.1,10.1,19.8,1.7,1.9,12.8,23.7,0.9,2.7,3.6,.096,-0.6,0.7,0.1,1.0,5539771.0
Christian Braun,22,DEN,SG,12,0,17.0,1.9,4.5,.426,0.3,1.5,.222,1.6,3.0,.528,.463,0.9,1.3,.688,0.8,1.9,2.7,0.8,0.2,0.4,0.1,1.5,5.1,12.1,.554,.340,.277,5.4,14.8,10.2,10.2,1.3,1.8,9.2,15.7,1.5,2.0,3.4,.100,-1.7,-0.2,-1.9,0.0,2949120.0
Josh Green,23,DAL,SG,22,0,18.1,1.6,3.9,.424,1.0,2.7,.390,0.6,1.2,.500,.559,0.6,0.9,.737,1.0,1.6,2.5,1.0,0.8,0.1,0.3,1.3,5.0,9.9,.588,.500,.152,2.9,10.4,6.7,11.1,1.5,0.5,13.1,13.1,1.0,1.2,2.2,.071,-2.4,-0.3,-2.7,-0.3,4765339.0
Royce O'Neale,30,PHO,SF,4,2,26.0,1.8,5.5,.318,1.5,4.5,.333,0.3,1.0,.250,.455,0.0,0.0,,1.3,3.5,4.8,1.0,0.3,0.0,0.5,2.8,5.0,12.3,.555,.734,.061,3.5,19.2,11.7,14.3,1.8,1.8,9.1,13.9,0.8,0.9,1.7,.108,-0.2,1.4,1.3,0.6,9500000.0
Haywood Highsmith,27,MIA,PF,5,0,25.2,2.0,5.6,.357,0.6,3.2,.188,1.4,2.4,.583,.411,0.2,0.2,1.000,0.4,2.4,2.8,1.6,0.2,0.2,0.8,2.8,4.8,11.1,.587,.584,.109,5.3,12.1,8.7,7.2,1.9,2.1,9.0,12.4,1.1,1.9,3.1,.108,-1.8,1.1,-0.7,0.5,1902137.0
Pat Connaughton,31,MIL,SF,6,0,20.7,1.8,4.2,.440,0.5,1.8,.273,1.3,2.3,.571,.500,0.3,0.3,1.000,0.5,3.3,3.8,2.2,1.0,0.2,0.5,1.0,4.5,9.6,.574,.686,.167,3.4,12.0,7.8,12.0,1.1,1.0,11.6,10.9,1.6,1.2,2.8,.080,-1.6,0.0,-1.6,0.2,9423869.0
Tim Hardaway Jr.,31,DAL,SF,14,0,12.7,1.6,4.1,.379,0.9,2.6,.351,0.6,1.5,.429,.491,0.3,0.6,.500,0.1,1.6,1.8,0.4,0.4,0.1,0.1,0.7,4.4,12.1,.542,.612,.173,1.1,11.9,6.5,9.2,1.0,0.2,6.2,22.6,0.8,1.4,2.2,.050,-0.8,-2.1,-2.9,-0.5,17897728.0
Jaylin Williams,21,OKC,C,10,0,12.7,1.6,3.3,.485,0.9,2.2,.409,0.7,1.1,.636,.621,0.3,0.4,.750,0.4,2.8,3.2,1.5,0.4,0.3,0.3,1.1,4.4,12.7,.561,.632,.180,4.7,23.7,14.5,15.0,1.5,2.8,12.1,13.5,1.0,1.5,2.4,.130,-0.8,1.9,1.1,0.7,2000000.0
Kyle Anderson,30,MIN,PF,15,1,15.4,1.7,3.8,.456,0.1,0.5,.250,1.6,3.3,.490,.474,0.7,0.8,.833,1.2,1.5,2.7,2.5,0.7,0.3,0.7,1.7,4.3,12.7,.513,.111,.316,4.0,13.0,8.7,25.0,2.0,2.3,15.6,14.5,1.4,3.1,4.5,.121,-1.6,2.7,1.1,1.4,9219512.0
Jaden Hardy,21,DAL,SG,19,0,6.8,1.5,3.6,.426,0.6,1.4,.407,0.9,2.2,.439,.507,0.6,0.8,.733,0.1,0.7,0.8,0.9,0.2,0.0,0.4,0.7,4.2,11.2,.517,.468,.159,2.2,12.2,7.2,15.7,1.1,0.4,10.8,24.9,-0.4,0.7,0.3,.014,-2.0,-2.1,-4.1,-0.5,1719864.0
Gary Harris,29,ORL,SG,6,6,26.5,1.3,4.7,.286,1.2,3.7,.318,0.2,1.0,.167,.411,0.3,0.3,1.000,0.8,1.2,2.0,0.7,1.2,0.5,0.3,3.0,4.2,9.4,.587,.690,.152,2.2,6.1,4.1,9.1,1.9,1.0,8.9,11.7,1.1,1.5,2.7,.099,-2.3,1.1,-1.2,0.3,13000000.0
Cason Wallace,20,OKC,SG,10,0,19.8,1.6,4.1,.390,0.9,2.8,.321,0.7,1.3,.538,.500,0.1,0.2,.500,0.7,0.6,1.3,1.0,0.9,0.2,0.4,1.4,4.2,12.0,.612,.529,.084,3.6,8.6,6.2,8.9,2.2,2.0,8.9,12.9,1.9,2.1,4.0,.115,-0.9,1.0,0.1,0.9,5291000.0
Luka Garza,25,MIN,C,7,0,3.7,1.4,1.7,.833,0.3,0.4,.667,1.1,1.3,.889,.917,1.0,1.1,.875,0.3,0.6,0.9,0.1,0.0,0.0,0.0,0.0,4.1,21.8,.576,.427,.333,18.6,10.7,14.4,5.9,1.6,0.7,6.5,33.3,0.2,0.2,0.4,.166,0.6,-2.7,-2.1,0.0,
Isaiah Jackson,22,IND,C,15,0,10.3,1.5,2.9,.535,0.0,0.0,,1.5,2.9,.535,.535,0.7,1.2,.611,1.4,1.8,3.2,0.5,0.2,0.9,0.3,1.6,3.8,21.5,.689,.017,.438,13.8,21.2,17.5,8.3,2.1,6.3,12.3,17.2,2.2,1.1,3.3,.204,0.3,1.4,1.7,0.7,2696280.0
Danilo Gallinari,35,MIL,SF,3,0,12.3,1.3,2.7,.500,0.0,0.7,.000,1.3,2.0,.667,.500,1.0,1.3,.750,0.3,2.7,3.0,0.7,0.0,0.0,0.3,0.0,3.7,7.7,.523,.459,.486,4.3,8.3,6.4,9.6,1.9,0.6,18.2,15.3,0.0,0.1,0.1,.025,-5.0,-0.2,-5.2,-0.1,
Bones Hyland,23,LAC,PG,3,0,4.0,1.0,2.3,.429,0.3,1.7,.200,0.7,0.7,1.000,.500,1.3,1.3,1.000,0.0,0.7,0.7,1.3,0.0,0.0,0.3,0.0,3.7,10.8,.490,.538,.092,1.1,10.1,5.7,24.5,2.4,0.7,14.4,24.8,-0.5,0.5,0.0,.003,-2.8,-0.8,-3.6,-0.2,2306400.0
Maxi Kleber,32,DAL,C,13,0,16.8,1.2,3.0,.410,0.9,2.2,.429,0.3,0.8,.364,.564,0.3,0.5,.667,0.3,1.6,1.9,1.0,0.2,0.3,0.4,1.5,3.7,8.8,.573,.630,.322,3.8,14.1,9.0,9.5,0.9,3.0,14.4,9.6,0.6,0.8,1.4,.080,-2.3,1.0,-1.3,0.2,11000000.0
Dean Wade,27,CLE,PF,3,1,21.0,1.3,4.3,.308,1.0,3.3,.300,0.3,1.0,.333,.423,0.0,0.0,,0.3,1.7,2.0,1.7,0.3,0.7,0.7,1.3,3.7,10.2,.598,.871,.112,3.8,18.2,11.1,5.0,1.8,2.0,7.6,10.5,0.9,1.6,2.5,.110,-1.7,1.8,0.1,0.6,5709877.0
Grayson Allen,28,PHO,SG,2,2,21.5,0.5,2.5,.200,0.5,2.5,.200,0.0,0.0,,.300,2.0,2.0,1.000,1.0,3.0,4.0,1.0,0.5,0.0,1.5,2.0,3.5,13.8,.679,.652,.216,2.3,10.6,6.6,12.1,1.3,1.6,11.3,14.5,4.7,2.2,6.9,.132,1.1,0.1,1.3,2.0,8925000.0
Reggie Jackson,33,DEN,PG,12,0,9.8,1.3,4.0,.333,0.7,1.9,.348,0.7,2.1,.320,.417,0.2,0.2,1.000,0.2,1.1,1.3,1.0,0.2,0.1,0.7,1.0,3.5,11.7,.521,.376,.130,2.1,7.2,4.7,23.0,1.2,0.6,11.7,21.7,0.6,1.5,2.1,.056,-1.8,-1.5,-3.2,-0.6,5000000.0
Josh Okogie,25,PHO,SG,4,0,7.3,1.3,2.3,.556,0.3,0.8,.333,1.0,1.5,.667,.611,0.8,1.5,.500,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.8,3.5,12.0,.552,.456,.495,9.2,9.0,9.1,8.4,2.4,2.2,12.5,13.0,1.0,1.1,2.1,.104,-1.3,0.8,-0.5,0.4,2815937.0
Sam Merrill,27,CLE,SG,10,0,12.5,1.0,2.9,.345,1.0,2.7,.370,0.0,0.2,.000,.517,0.3,0.3,1.000,0.2,1.0,1.2,0.9,0.0,0.0,0.0,0.9,3.3,13.1,.598,.901,.071,2.3,10.2,6.3,14.1,0.9,0.3,4.5,17.5,1.9,0.9,2.8,.125,1.3,-0.8,0.5,0.7,1997238.0
Mason Plumlee,33,LAC,C,6,0,11.0,1.2,3.0,.389,0.0,0.0,,1.2,3.0,.389,.389,0.8,1.3,.625,1.2,2.2,3.3,0.7,0.5,0.3,0.3,2.2,3.2,15.8,.621,.039,.647,10.4,28.2,19.6,10.8,1.0,2.3,15.5,15.1,1.2,0.9,2.0,.146,-1.1,0.4,-0.8,0.2,5000000.0
Anthony Black,20,ORL,PG,2,0,5.5,1.5,3.5,.429,0.0,1.0,.000,1.5,2.5,.600,.429,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,3.0,8.4,.560,.381,.324,3.3,10.8,7.0,10.6,1.5,1.7,16.6,12.7,0.1,1.5,1.6,.067,-3.8,0.8,-3.0,-0.3,7245480.0
Spencer Dinwiddie,30,LAL,PG,5,0,14.6,1.0,2.8,.357,0.4,1.6,.250,0.6,1.2,.500,.429,0.6,1.2,.500,0.2,1.2,1.4,1.6,0.4,0.2,0.2,1.4,3.0,8.0,.586,.638,.355,0.7,6.7,3.9,12.2,0.9,1.7,15.1,12.2,0.3,0.4,0.7,.052,-3.2,-0.1,-3.2,-0.2,1554654.0
Luke Kornet,28,BOS,C,13,0,10.2,1.1,1.6,.667,0.0,0.0,,1.1,1.6,.667,.667,0.8,1.0,.846,1.5,1.7,3.2,0.5,0.1,0.4,0.5,0.8,3.0,19.8,.736,.005,.266,13.5,15.1,14.3,8.9,1.2,5.5,8.5,11.0,3.5,1.6,5.1,.248,1.6,1.8,3.4,1.3,2413304.0
Markieff Morris,34,DAL,PF,1,0,12.0,1.0,5.0,.200,1.0,3.0,.333,0.0,2.0,.000,.300,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,6.6,.467,.618,.088,2.0,17.6,9.9,9.4,1.1,1.2,14.5,16.4,-0.3,0.2,-0.1,-0.014,-4.0,-1.3,-5.3,-0.2,2019706.0
Chuma Okeke,25,ORL,SF,2,0,5.0,1.0,1.5,.667,0.5,1.0,.500,0.5,0.5,1.000,.833,0.5,0.5,1.000,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,6.9,.465,.732,.063,4.9,17.0,10.9,6.2,1.0,1.5,12.2,13.3,-0.3,0.6,0.3,.029,-3.2,-0.2,-3.4,-0.2,5266713.0
Daniel Theis,31,LAC,C,1,0,4.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.5,.601,.242,.173,9.9,17.2,13.7,8.3,1.0,4.6,11.9,15.4,1.4,1.2,2.6,.122,-1.6,0.1,-1.5,0.1,1741126.0
Justin Holiday,34,DEN,SG,12,0,12.5,0.9,2.9,.314,0.9,2.4,.379,0.0,0.5,.000,.471,0.2,0.3,.500,0.1,1.6,1.7,0.3,0.5,0.0,0.3,1.3,2.9,9.7,.598,.701,.021,1.2,7.8,4.6,9.5,2.1,0.9,6.7,10.6,0.9,0.9,1.8,.101,-2.5,0.9,-1.6,0.1,2019706.0
Amir Coffey,26,LAC,SF,6,3,18.7,1.2,3.7,.318,0.5,1.8,.273,0.7,1.8,.364,.386,0.0,0.0,,0.3,1.3,1.7,0.3,0.3,0.2,0.8,1.0,2.8,10.0,.604,.523,.202,2.3,8.9,5.7,6.8,1.4,0.9,7.9,12.5,1.6,1.0,2.6,.084,-1.9,-0.3,-2.2,-0.1,3666667.0
A.J. Green,24,MIL,SG,6,0,11.2,1.0,2.7,.375,0.3,1.8,.182,0.7,0.8,.800,.438,0.5,0.5,1.000,0.0,1.5,1.5,0.3,0.0,0.0,0.2,1.5,2.8,10.5,.617,.862,.097,1.6,9.6,5.7,6.4,0.7,0.6,5.5,15.2,0.7,0.3,1.1,.084,-0.4,-1.7,-2.1,0.0,
Georges Niang,30,CLE,PF,10,0,12.1,0.9,4.1,.220,0.3,2.3,.130,0.6,1.8,.333,.256,0.7,0.8,.875,0.3,0.9,1.2,0.4,0.4,0.2,0.7,1.8,2.8,9.9,.583,.627,.095,1.4,15.5,8.5,7.5,0.8,0.9,9.9,17.6,0.5,2.0,2.4,.064,-2.5,-0.4,-2.9,-0.4,8800000.0
Mitchell Robinson,25,NYK,C,6,0,19.2,1.2,2.3,.500,0.0,0.0,,1.2,2.3,.500,.500,0.5,1.3,.375,3.8,3.0,6.8,0.5,1.0,1.2,0.5,2.5,2.8,16.1,.554,.000,.520,20.7,17.7,19.2,3.1,2.4,4.3,13.8,10.2,1.2,1.3,2.5,.155,-0.3,0.4,0.0,0.4,15681818.0
Duncan Robinson,29,MIA,SF,5,0,12.0,1.0,3.2,.313,0.6,2.6,.231,0.4,0.6,.667,.406,0.0,0.0,,0.0,1.0,1.0,1.2,0.4,0.0,1.0,1.2,2.6,12.2,.612,.701,.133,0.9,9.5,5.1,15.1,1.2,0.8,11.7,19.0,1.6,2.0,3.6,.091,-0.5,-0.4,-0.9,0.6,18154000.0
Jett Howard,20,ORL,SF,2,0,5.0,1.0,1.5,.667,0.5,0.5,1.000,0.5,1.0,.500,.833,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,2.5,8.6,.457,.833,.133,1.7,10.6,6.1,13.0,1.5,2.8,8.6,22.7,-0.1,0.1,0.0,.005,-1.4,-0.3,-1.8,0.0,5026800.0
