Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Boris Diaw,SG,21,ATL,76,37,25.3,1.8,4.1,.447,0.1,0.3,.231,1.8,3.8,.467,.457,0.7,1.2,.602,1.5,3.0,4.5,2.4,0.8,0.5,1.7,2.5,4.5,8.8,.483,.083,.297,6.6,13.5,10.1,14.9,1.6,1.4,26.3,11.4,-0.3,1.1,0.8,.021,-2.4,0.1,-2.3,-0.2,
Dan Dickau,PG,25,TOT,43,0,6.8,0.9,2.3,.378,0.2,0.7,.333,0.6,1.6,.397,.429,0.3,0.3,.786,0.2,0.4,0.6,0.9,0.4,0.0,0.6,1.0,2.2,9.0,.456,.306,.143,2.8,7.4,5.1,21.8,3.1,0.0,20.0,20.6,-0.2,0.2,0.0,-0.003,-3.8,0.4,-3.4,-0.1,
Dan Dickau,PG,25,ATL,23,0,6.2,0.9,2.1,.429,0.1,0.4,.300,0.8,1.7,.462,.459,0.2,0.3,.667,0.2,0.5,0.7,0.8,0.4,0.0,0.6,1.0,2.1,10.4,.474,.204,.122,3.2,9.4,6.3,22.3,3.3,0.0,20.1,20.6,-0.1,0.1,0.0,.006,-3.6,0.3,-3.3,0.0,
Dan Dickau,PG,25,POR,20,0,7.6,0.8,2.5,.327,0.4,1.0,.350,0.5,1.5,.310,.398,0.4,0.4,.875,0.2,0.4,0.5,1.0,0.4,0.0,0.7,1.1,2.3,7.7,.438,.408,.163,2.4,5.5,3.9,21.4,2.9,0.0,19.8,20.5,-0.1,0.1,0.0,-0.011,-4.0,0.4,-3.6,-0.1,
Kaniel Dickens,PF,25,POR,3,0,4.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.3,0.7,.500,0.7,0.0,0.7,0.0,0.0,0.0,0.3,1.0,2.3,23.1,.902,.000,.667,20.0,0.0,9.9,0.0,0.0,0.0,20.5,19.3,0.0,0.0,0.0,.180,2.0,-2.5,-0.5,0.0,
DeSagana Diop,C,22,CLE,56,3,13.0,1.0,2.6,.388,0.0,0.0,,1.0,2.6,.388,.388,0.2,0.4,.600,1.3,2.3,3.6,0.6,0.5,0.9,0.5,2.1,2.3,10.4,.404,.000,.136,10.9,19.2,15.1,7.1,1.9,5.0,15.7,11.3,-0.1,1.1,1.0,.063,-3.8,1.7,-2.1,0.0,2118000.0
Vlade Divac*,C,35,SAC,81,81,28.6,3.9,8.2,.470,0.0,0.2,.154,3.9,8.1,.476,.472,2.1,3.2,.654,1.7,4.0,5.7,5.3,0.7,1.0,2.1,2.7,9.9,16.3,.511,.019,.389,6.8,15.6,11.3,28.7,1.3,2.3,18.1,18.6,3.5,1.8,5.3,.110,1.1,0.9,2.0,2.4,
Juan Dixon,SG,25,WAS,71,16,20.8,3.5,9.0,.388,0.8,2.8,.298,2.6,6.2,.428,.434,1.6,2.0,.799,0.4,1.7,2.1,1.9,1.2,0.1,1.5,1.6,9.4,13.5,.476,.311,.218,2.2,9.2,5.6,17.5,2.9,0.2,13.0,24.0,0.3,1.1,1.4,.044,-1.0,-0.4,-1.4,0.2,
Michael Doleac,C,26,TOT,72,0,14.3,1.9,4.5,.435,0.0,0.0,,1.9,4.5,.435,.435,0.6,0.7,.865,1.2,2.5,3.7,0.6,0.3,0.5,0.7,2.0,4.5,12.4,.471,.000,.161,9.9,19.6,14.8,7.2,1.2,2.6,12.2,17.4,0.5,1.2,1.7,.079,-2.3,0.1,-2.2,0.0,
Michael Doleac,C,26,NYK,46,0,14.9,2.2,4.9,.444,0.0,0.0,,2.2,4.9,.444,.444,0.7,0.8,.861,1.3,2.8,4.1,0.7,0.4,0.7,0.8,1.8,5.0,14.0,.480,.000,.160,10.3,21.4,15.9,7.6,1.3,3.3,13.3,18.8,0.3,0.9,1.2,.085,-1.7,0.6,-1.1,0.2,
Michael Doleac,C,26,DEN,26,0,13.2,1.5,3.7,.412,0.0,0.0,,1.5,3.7,.412,.412,0.5,0.6,.875,1.1,1.8,2.9,0.5,0.2,0.2,0.4,2.2,3.6,9.1,.452,.000,.165,9.1,16.0,12.5,6.3,0.9,1.2,9.6,14.7,0.2,0.3,0.5,.069,-3.5,-0.8,-4.3,-0.2,
Keyon Dooling,PG,23,LAC,58,24,19.6,2.4,6.1,.389,0.1,0.8,.174,2.2,5.3,.422,.401,1.3,1.6,.830,0.3,1.1,1.4,2.2,0.8,0.1,1.1,1.9,6.2,10.0,.458,.131,.267,1.7,6.3,4.0,19.4,2.1,0.4,14.2,17.9,0.2,0.1,0.3,.013,-2.8,-1.1,-3.9,-0.6,2256000.0
Bryce Drew,PG,29,NOH,15,0,5.2,0.3,1.2,.222,0.1,0.5,.143,0.2,0.7,.273,.250,0.2,0.2,1.000,0.0,0.4,0.4,0.9,0.3,0.0,0.5,0.1,0.8,4.5,.311,.389,.167,0.0,9.0,4.4,25.7,2.8,0.0,29.3,16.0,-0.2,0.1,-0.2,-0.095,-5.8,-1.7,-7.5,-0.1,1300000.0
Predrag Drobnjak,C,28,LAC,61,14,15.6,2.4,6.2,.393,0.2,0.6,.306,2.3,5.6,.402,.408,1.2,1.4,.849,0.9,2.3,3.2,0.6,0.4,0.4,0.8,1.4,6.3,12.6,.458,.095,.227,6.4,17.2,11.8,7.4,1.2,1.8,10.3,21.7,0.3,0.4,0.7,.034,-1.3,-1.8,-3.1,-0.3,639000.0
Tim Duncan*,PF,27,SAS,69,68,36.6,8.6,17.1,.501,0.0,0.2,.167,8.6,16.9,.505,.502,5.1,8.5,.599,3.3,9.2,12.4,3.1,0.9,2.7,2.7,2.4,22.3,27.1,.534,.010,.498,10.2,27.6,19.0,17.4,1.3,5.3,11.3,29.7,5.9,7.2,13.1,.249,5.2,3.3,8.5,6.7,
Mike Dunleavy,SF,23,GSW,75,69,31.1,4.3,9.6,.449,1.3,3.4,.370,3.1,6.2,.491,.514,1.8,2.5,.741,1.2,4.7,5.9,2.9,0.9,0.2,1.9,2.3,11.7,15.1,.547,.353,.257,4.2,17.2,10.7,16.1,1.6,0.4,15.1,18.6,3.0,2.2,5.2,.107,1.0,0.3,1.3,2.0,
Ronald Dupree,SF,23,CHI,47,8,19.0,2.4,6.0,.394,0.1,0.2,.444,2.3,5.8,.392,.401,1.4,2.2,.629,1.2,2.4,3.6,1.2,0.7,0.4,1.1,2.9,6.2,9.7,.445,.032,.372,6.5,14.1,10.2,10.6,1.9,1.5,13.4,19.0,-0.4,0.9,0.5,.028,-4.1,-0.1,-4.3,-0.5,
Ndudi Ebi,SF,19,MIN,17,0,1.9,0.4,0.8,.429,0.0,0.0,,0.4,0.8,.429,.429,0.1,0.2,.250,0.1,0.1,0.2,0.2,0.0,0.2,0.2,0.4,0.8,9.3,.412,.000,.286,7.5,3.4,5.4,16.2,0.0,9.1,16.0,27.6,-0.1,0.0,0.0,-0.057,-6.6,0.4,-6.2,0.0,
Howard Eisley,PG,31,TOT,67,23,21.7,2.5,6.7,.368,0.8,2.4,.319,1.7,4.3,.396,.426,1.1,1.3,.854,0.3,1.6,1.9,4.1,0.8,0.1,1.5,2.0,6.9,12.4,.469,.361,.197,1.6,8.5,5.1,30.1,2.0,0.3,16.7,18.5,0.9,0.8,1.7,.055,-0.9,-0.7,-1.5,0.2,5843000.0
Howard Eisley,PG,31,NYK,33,23,22.1,2.4,6.1,.396,0.8,2.6,.329,1.6,3.5,.444,.465,1.0,1.1,.889,0.2,1.8,2.0,4.7,0.9,0.1,1.5,2.6,6.7,13.5,.505,.421,.178,1.1,9.2,5.2,34.7,2.2,0.3,18.7,17.0,0.9,0.6,1.5,.096,-0.3,0.3,0.1,0.4,5843000.0
Howard Eisley,PG,31,PHO,34,0,21.4,2.5,7.3,.345,0.7,2.3,.308,1.8,5.0,.363,.394,1.3,1.6,.830,0.4,1.5,1.9,3.4,0.8,0.1,1.4,1.5,7.1,11.2,.441,.313,.213,2.0,7.9,4.9,25.5,1.9,0.2,15.0,19.9,0.0,0.2,0.2,.013,-1.5,-1.6,-3.1,-0.2,5843000.0
Francisco Elson,C,27,DEN,62,14,14.1,1.5,3.2,.472,0.0,0.0,.000,1.5,3.2,.475,.472,0.5,0.7,.667,1.0,2.2,3.3,0.5,0.6,0.6,0.6,2.3,3.5,11.2,.498,.005,.226,8.3,18.1,13.1,5.6,2.1,3.1,13.8,12.7,0.6,1.2,1.8,.097,-3.2,1.4,-1.8,0.0,
Melvin Ely,PF,25,LAC,42,2,12.1,1.6,3.6,.431,0.0,0.0,.000,1.6,3.6,.434,.431,0.6,1.0,.595,1.1,1.3,2.4,0.5,0.2,0.4,0.5,1.6,3.7,11.1,.458,.007,.275,10.6,11.9,11.3,7.4,0.9,2.4,10.4,16.6,0.3,0.1,0.4,.039,-1.9,-1.5,-3.3,-0.2,
Reggie Evans,PF,23,SEA,75,27,17.1,0.9,2.2,.406,0.0,0.0,.000,0.9,2.2,.414,.406,1.1,2.0,.561,2.1,3.4,5.4,0.4,0.7,0.1,0.9,2.3,2.9,9.9,.471,.018,.897,14.5,23.0,18.8,3.7,2.3,0.6,22.0,10.7,0.7,1.1,1.7,.065,-2.7,-1.2,-3.9,-0.6,
Desmond Ferguson,SF,26,POR,7,0,4.6,0.7,1.7,.417,0.4,1.1,.375,0.3,0.6,.500,.542,0.0,0.3,.000,0.0,0.6,0.6,0.1,0.0,0.0,0.1,0.0,1.9,11.3,.505,.667,.167,0.0,14.7,7.4,5.5,0.0,0.0,7.2,20.5,0.0,0.0,0.0,.021,4.1,-2.7,1.4,0.0,
Michael Finley,SG,30,DAL,72,72,38.6,7.1,16.1,.443,2.1,5.1,.405,5.1,11.0,.461,.508,2.3,2.7,.850,1.1,3.4,4.5,2.9,1.2,0.5,1.2,1.6,18.6,17.8,.539,.319,.167,3.0,9.9,6.4,11.7,1.6,1.0,6.3,20.9,7.0,0.5,7.6,.131,3.0,-1.2,1.8,2.7,13281000.0
Derek Fisher,SG,29,LAL,82,3,21.6,2.5,7.0,.352,0.6,2.2,.291,1.8,4.8,.380,.398,1.5,1.9,.797,0.4,1.5,1.9,2.3,1.3,0.0,1.0,1.4,7.1,11.5,.451,.311,.266,1.9,7.9,4.9,16.3,3.0,0.2,10.9,18.3,0.4,2.0,2.4,.066,-2.0,1.1,-0.8,0.5,3000000.0
Marcus Fizer,SF,25,CHI,46,2,16.0,2.9,7.6,.383,0.0,0.4,.118,2.9,7.2,.396,.386,2.0,2.6,.750,1.3,3.1,4.4,0.9,0.3,0.2,1.1,2.1,7.8,13.4,.447,.049,.343,8.8,21.5,15.0,11.1,1.1,0.8,11.2,27.5,-0.3,0.8,0.5,.033,-2.7,-1.7,-4.5,-0.5,3726000.0
Alton Ford,PF,22,HOU,9,0,4.6,0.7,1.2,.545,0.0,0.0,,0.7,1.2,.545,.545,0.3,0.7,.500,0.3,0.9,1.2,0.3,0.0,0.1,0.3,1.0,1.7,12.4,.550,.000,.545,9.1,21.9,15.8,13.5,0.0,1.9,18.0,19.4,0.0,0.1,0.1,.117,-2.6,1.9,-0.7,0.0,
T.J. Ford,PG,20,MIL,55,55,26.8,2.8,7.2,.384,0.1,0.4,.238,2.7,6.9,.393,.391,1.5,1.8,.816,0.7,2.5,3.2,6.5,1.1,0.1,2.5,2.2,7.1,12.1,.443,.053,.246,2.9,10.8,6.8,37.4,2.1,0.1,24.0,17.9,-0.2,0.9,0.7,.022,-1.7,-0.6,-2.4,-0.1,
Danny Fortson,C,27,DAL,56,20,11.2,1.3,2.5,.511,0.0,0.0,,1.3,2.5,.511,.511,1.3,1.6,.815,2.0,2.4,4.5,0.2,0.2,0.2,0.7,2.6,3.9,15.9,.605,.000,.662,19.3,24.3,21.8,2.0,1.0,1.3,17.1,15.2,1.9,0.4,2.3,.177,-1.7,-2.4,-4.0,-0.3,5428000.0
Jeff Foster,C,27,IND,82,79,23.9,2.4,4.4,.544,0.0,0.0,.000,2.4,4.4,.550,.544,1.3,1.9,.669,3.0,4.4,7.4,0.8,0.9,0.3,0.7,2.3,6.1,16.2,.578,.011,.425,14.8,22.0,18.4,5.5,2.0,1.1,12.3,11.8,4.4,3.8,8.3,.202,0.8,0.5,1.3,1.6,2264000.0
Tremaine Fowlkes,SF,27,DET,36,0,7.3,0.4,1.3,.313,0.0,0.2,.125,0.4,1.1,.350,.323,0.4,0.5,.722,0.5,1.0,1.5,0.4,0.3,0.1,0.3,1.0,1.2,6.5,.393,.167,.375,8.1,15.3,11.7,8.4,1.9,0.9,17.7,12.2,-0.1,0.5,0.4,.068,-4.9,2.2,-2.7,0.0,
Rick Fox,SF,34,LAL,38,34,22.3,1.9,4.9,.392,0.4,1.6,.246,1.5,3.3,.464,.433,0.6,0.8,.733,0.8,1.9,2.7,2.6,0.8,0.1,1.3,2.6,4.8,8.0,.459,.328,.161,3.8,9.9,6.8,17.1,1.8,0.3,19.4,13.1,0.0,0.8,0.8,.043,-3.4,0.5,-2.9,-0.2,4549000.0
Adonal Foyle,C,28,GSW,44,8,13.0,1.3,3.0,.454,0.0,0.0,,1.3,3.0,.454,.454,0.4,0.8,.543,1.2,2.6,3.8,0.4,0.1,1.0,0.5,1.5,3.1,13.0,.471,.000,.269,10.6,22.3,16.4,4.8,0.6,5.8,12.6,13.4,0.3,0.8,1.1,.093,-2.3,1.2,-1.1,0.1,4400000.0
Richie Frahm,SF,26,SEA,54,0,8.7,1.2,2.6,.453,0.6,1.7,.370,0.5,0.9,.617,.576,0.4,0.5,.885,0.2,0.8,1.0,0.4,0.3,0.1,0.1,0.9,3.4,15.7,.608,.662,.187,3.0,11.0,7.0,8.4,1.8,0.6,4.4,15.5,1.4,0.1,1.5,.152,1.9,-0.6,1.4,0.4,
Steve Francis,PG,26,HOU,79,79,40.4,5.7,14.1,.403,0.9,3.2,.292,4.8,11.0,.435,.436,4.3,5.5,.775,1.5,4.0,5.5,6.2,1.8,0.4,3.7,3.3,16.6,15.8,.501,.224,.389,4.5,11.1,8.0,28.3,2.4,0.8,18.3,24.0,2.4,4.7,7.1,.107,0.5,0.9,1.4,2.7,5720000.0
Hiram Fuller,PF,22,ATL,4,0,10.8,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.5,1.5,.333,1.0,1.8,2.8,0.5,0.0,0.3,1.0,1.3,2.0,3.6,.376,.000,.750,10.6,18.2,14.5,7.3,0.0,1.7,27.3,15.5,-0.1,0.0,-0.1,-0.094,-7.3,-3.1,-10.5,-0.1,
Dan Gadzuric,C,25,MIL,75,0,16.8,2.4,4.7,.524,0.0,0.0,.000,2.4,4.6,.526,.524,0.8,1.6,.492,1.7,2.9,4.6,0.4,0.7,1.4,0.6,2.5,5.7,17.0,.529,.003,.338,11.4,19.8,15.6,3.7,2.1,6.1,10.1,16.0,1.7,2.0,3.7,.141,-1.0,1.6,0.7,0.8,
Reece Gaines,PG,23,ORL,38,1,9.6,0.7,2.3,.291,0.1,0.3,.300,0.6,2.0,.289,.308,0.4,0.7,.640,0.2,0.8,1.0,1.1,0.3,0.1,0.5,0.6,1.8,6.1,.356,.116,.291,2.4,9.9,6.1,16.6,1.6,0.4,15.7,14.3,-0.4,0.0,-0.5,-0.065,-4.5,-1.6,-6.1,-0.4,
Alex Garcia,SG,23,SAS,2,0,6.5,0.5,3.5,.143,0.0,0.0,,0.5,3.5,.143,.143,0.5,1.0,.500,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.5,-4.7,.190,.000,.286,0.0,0.0,0.0,0.0,8.3,0.0,11.3,31.6,-0.1,0.0,-0.1,-0.319,-14.5,0.9,-13.6,0.0,
Kevin Garnett*,PF,27,MIN,82,82,39.4,9.8,19.6,.499,0.1,0.5,.256,9.7,19.1,.506,.502,4.5,5.7,.791,3.0,10.9,13.9,5.0,1.5,2.2,2.6,2.5,24.2,29.4,.547,.027,.289,9.1,30.0,20.1,24.4,2.0,4.0,10.5,29.6,10.4,8.0,18.3,.272,6.8,3.3,10.2,10.0,
Pat Garrity,PF,27,ORL,2,0,11.0,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,.333,.000,.000,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.2,0.0,0.0,0.0,-0.060,-5.1,-3.1,-8.2,0.0,
Pau Gasol,PF,23,MEM,78,78,31.5,6.5,13.4,.482,0.1,0.2,.267,6.4,13.3,.485,.484,4.7,6.6,.714,2.6,5.1,7.7,2.5,0.6,1.7,2.4,2.4,17.7,21.7,.542,.014,.487,9.4,18.3,13.8,14.9,0.9,3.9,12.8,26.8,5.3,2.8,8.1,.159,2.9,0.1,2.9,3.0,3417000.0
Devean George,SF,26,LAL,82,48,23.8,2.8,7.0,.408,0.8,2.3,.349,2.0,4.7,.436,.465,0.9,1.2,.760,1.1,3.0,4.0,1.4,1.0,0.5,1.1,2.3,7.4,11.5,.492,.326,.168,5.0,14.4,9.6,8.9,2.2,1.4,12.5,16.1,0.8,2.5,3.4,.083,-1.2,0.7,-0.4,0.8,2244000.0
Eddie Gill,PG,25,POR,22,0,7.1,0.7,1.6,.417,0.1,0.4,.375,0.5,1.3,.429,.458,0.8,0.9,.850,0.2,0.6,0.8,0.7,0.4,0.0,0.5,0.7,2.3,13.2,.558,.222,.556,3.1,9.8,6.4,16.2,3.2,0.5,21.1,17.1,0.2,0.1,0.3,.091,-1.1,1.6,0.5,0.1,
Kendall Gill,SG,35,CHI,56,35,25.2,3.8,9.8,.392,0.2,0.7,.237,3.7,9.1,.404,.401,1.8,2.4,.735,1.1,2.3,3.4,1.6,1.2,0.3,1.5,1.9,9.6,11.1,.443,.069,.248,4.6,10.3,7.4,11.4,2.4,0.8,12.0,21.9,-0.9,1.3,0.4,.013,-2.8,-0.1,-2.8,-0.3,
Manu Ginóbili*,SG,26,SAS,77,38,29.4,4.3,10.2,.418,1.1,3.2,.359,3.1,7.1,.445,.474,3.1,3.9,.802,1.1,3.4,4.5,3.8,1.8,0.2,2.1,2.4,12.8,18.5,.536,.311,.378,4.3,12.6,8.5,22.5,3.2,0.5,14.9,22.1,4.0,5.1,9.1,.194,1.5,3.1,4.7,3.8,
Gordan Giriček,SF-SG,26,TOT,73,43,28.0,4.3,9.9,.436,0.8,2.1,.395,3.5,7.8,.448,.478,1.8,2.2,.854,0.7,2.4,3.1,1.7,0.8,0.2,1.4,2.0,11.3,13.2,.521,.210,.218,2.9,10.2,6.4,10.9,1.5,0.6,11.5,20.1,2.2,0.2,2.4,.056,-0.1,-1.6,-1.6,0.2,
Gordan Giriček,SF,26,ORL,48,25,29.9,3.9,8.9,.440,1.0,2.4,.407,3.0,6.5,.452,.494,1.4,1.7,.827,0.8,2.6,3.4,1.7,0.9,0.2,1.3,2.0,10.2,11.9,.528,.265,.190,2.9,10.3,6.5,9.3,1.5,0.5,12.0,16.6,1.4,-0.2,1.2,.040,-0.7,-1.6,-2.3,-0.1,
Gordan Giriček,SG,26,UTA,25,18,24.2,5.1,11.9,.431,0.6,1.6,.359,4.6,10.3,.442,.455,2.7,3.1,.883,0.6,1.9,2.5,1.7,0.6,0.2,1.6,1.8,13.5,16.4,.511,.131,.259,2.8,10.0,6.3,14.8,1.4,0.7,10.8,28.5,0.9,0.4,1.2,.096,1.5,-1.4,0.1,0.3,
Dion Glover,SG,25,TOT,69,30,23.8,3.3,8.5,.390,0.6,1.7,.336,2.8,6.8,.404,.424,1.7,2.3,.769,0.8,3.0,3.9,1.9,0.7,0.3,1.5,1.8,9.0,12.2,.471,.202,.265,4.0,14.2,9.2,14.0,1.6,0.9,13.4,21.2,0.1,1.0,1.1,.032,-1.1,-0.9,-2.1,0.0,2270000.0
Dion Glover,SG,25,ATL,55,26,26.6,3.7,9.5,.391,0.7,1.9,.343,3.1,7.6,.403,.426,2.0,2.6,.775,1.0,3.3,4.3,2.1,0.7,0.3,1.5,1.9,10.1,12.5,.474,.200,.271,4.2,14.0,9.2,13.8,1.4,0.9,12.4,20.8,0.5,0.7,1.2,.039,-0.6,-1.1,-1.7,0.1,2270000.0
Dion Glover,SG,25,TOR,14,4,12.7,1.8,4.6,.385,0.3,1.0,.286,1.5,3.6,.412,.415,0.7,1.0,.714,0.3,1.8,2.1,1.1,0.7,0.1,1.4,1.2,4.6,9.9,.450,.215,.215,2.6,16.3,9.4,16.1,3.1,0.8,21.1,24.6,-0.4,0.3,-0.1,-0.028,-5.7,0.6,-5.1,-0.1,2270000.0
Anthony Goldwire,PG,32,TOT,11,0,7.7,0.6,2.0,.318,0.2,0.7,.250,0.5,1.3,.357,.364,0.1,0.1,1.000,0.1,0.5,0.6,1.0,0.5,0.0,0.3,0.5,1.5,8.8,.379,.364,.045,1.4,7.8,4.7,18.9,3.2,0.0,11.8,14.1,0.0,0.1,0.1,.042,-3.6,2.1,-1.5,0.0,
Anthony Goldwire,PG,32,MIN,5,0,13.2,1.0,2.8,.357,0.4,1.2,.333,0.6,1.6,.375,.429,0.2,0.2,1.000,0.2,1.0,1.2,2.0,0.6,0.0,0.4,1.0,2.6,10.7,.450,.429,.071,1.8,8.2,5.2,21.9,2.5,0.0,12.2,11.7,0.1,0.1,0.1,.098,-1.8,2.6,0.8,0.0,
Anthony Goldwire,PG,32,NJN,6,0,3.2,0.3,1.3,.250,0.0,0.3,.000,0.3,1.0,.333,.250,0.0,0.0,,0.0,0.2,0.2,0.2,0.3,0.0,0.2,0.0,0.7,2.4,.250,.250,.000,0.0,6.2,3.1,8.6,5.6,0.0,11.1,22.2,-0.1,0.0,-0.1,-0.155,-9.7,0.3,-9.4,0.0,
Drew Gooden,PF,22,ORL,79,17,27.0,4.7,10.5,.445,0.1,0.5,.214,4.6,10.0,.457,.451,2.1,3.3,.637,2.0,4.5,6.5,1.1,0.8,0.9,1.6,2.5,11.6,15.6,.484,.051,.316,8.3,19.3,13.7,7.5,1.5,2.4,11.8,22.7,1.0,0.9,1.9,.043,-0.8,-1.7,-2.5,-0.2,
Brian Grant,C,31,MIA,76,76,30.3,3.8,8.1,.471,0.0,0.0,.000,3.8,8.1,.472,.471,1.1,1.4,.782,2.3,4.6,6.9,0.9,0.7,0.5,1.1,3.3,8.7,12.1,.502,.002,.179,8.7,17.9,13.3,5.3,1.2,1.2,11.0,15.2,2.1,2.8,4.9,.101,-1.8,-0.2,-2.0,0.0,12234000.0
Horace Grant,PF,38,LAL,55,10,20.1,1.7,4.1,.411,0.0,0.0,.000,1.7,4.1,.413,.411,0.7,1.0,.722,1.4,2.8,4.2,1.3,0.4,0.4,0.5,1.3,4.1,10.6,.450,.004,.241,8.0,16.0,11.9,9.4,1.1,1.4,10.5,11.2,0.8,1.2,2.0,.087,-1.2,0.0,-1.3,0.2,2903000.0
Paul Grant,C,30,UTA,10,0,9.8,1.1,2.3,.478,0.0,0.0,,1.1,2.3,.478,.478,0.3,0.8,.375,0.7,1.0,1.7,0.3,0.1,0.1,0.7,1.7,2.5,5.1,.471,.000,.348,8.7,12.9,10.8,5.4,0.6,0.9,20.9,15.9,-0.1,0.1,0.0,-0.015,-5.7,-1.5,-7.2,-0.1,
Willie Green,SG,22,PHI,53,0,14.5,2.7,6.7,.401,0.4,1.2,.311,2.3,5.6,.419,.427,1.1,1.5,.728,0.3,0.9,1.2,1.0,0.5,0.1,1.1,1.6,6.9,10.8,.464,.171,.227,2.5,7.5,5.0,14.1,1.8,0.5,13.1,27.7,-0.7,0.6,0.0,-0.003,-2.6,-1.2,-3.8,-0.3,
Adrian Griffin,SG,29,HOU,19,1,7.0,0.3,0.9,.278,0.1,0.1,.500,0.2,0.8,.250,.306,0.0,0.2,.000,0.1,0.9,1.0,0.5,0.4,0.1,0.2,0.9,0.6,4.5,.278,.111,.222,0.9,15.2,8.4,11.6,2.9,1.2,13.2,8.2,-0.2,0.2,0.1,.031,-6.3,4.4,-1.9,0.0,
Tom Gugliotta,PF,34,TOT,55,27,14.9,1.3,3.7,.345,0.0,0.1,.250,1.3,3.6,.347,.347,0.4,0.5,.714,1.2,2.2,3.4,1.1,0.6,0.2,0.7,1.5,2.9,9.1,.374,.020,.138,9.5,18.2,13.8,12.4,2.0,1.2,15.3,14.2,-0.5,0.9,0.3,.019,-2.6,0.5,-2.1,0.0,11668000.0
Tom Gugliotta,PF,34,PHO,30,3,10.1,1.0,3.3,.313,0.0,0.0,.000,1.0,3.3,.316,.313,0.2,0.3,.750,0.5,1.4,1.9,0.7,0.5,0.1,0.7,1.1,2.3,5.2,.332,.010,.081,5.6,15.5,10.5,10.7,2.4,1.0,16.3,18.2,-0.8,0.3,-0.5,-0.082,-5.9,-0.2,-6.1,-0.3,11668000.0
Tom Gugliotta,PF,34,UTA,25,24,20.6,1.6,4.2,.375,0.0,0.1,.333,1.5,4.0,.376,.380,0.6,0.8,.700,2.0,3.2,5.2,1.7,0.7,0.3,0.8,1.9,3.7,11.4,.412,.029,.192,11.9,19.8,15.8,13.5,1.8,1.3,14.4,11.9,0.3,0.6,0.8,.079,-0.6,0.8,0.2,0.3,11668000.0
Marcus Haislip,PF,23,MIL,31,0,8.5,1.2,2.4,.486,0.0,0.1,.500,1.1,2.3,.486,.493,0.6,0.9,.714,0.7,1.0,1.7,0.1,0.2,0.4,0.3,0.8,3.0,14.6,.539,.027,.378,9.1,13.8,11.4,2.5,1.2,3.3,9.4,16.4,0.4,0.2,0.6,.113,-0.8,-0.1,-0.9,0.1,
Darvin Ham,SF,30,DET,54,2,9.0,0.7,1.4,.493,0.0,0.0,.500,0.7,1.4,.493,.500,0.4,0.6,.600,0.9,0.9,1.7,0.3,0.2,0.1,0.6,1.2,1.8,8.3,.531,.027,.467,11.4,10.8,11.1,5.3,1.5,1.3,25.5,11.7,0.1,0.8,0.9,.087,-3.9,0.8,-3.1,-0.1,
Richard Hamilton,SG,25,DET,78,78,35.5,6.8,14.9,.455,0.2,0.9,.265,6.6,14.1,.466,.462,3.8,4.4,.868,1.0,2.6,3.6,4.0,1.3,0.2,2.7,2.8,17.6,16.8,.522,.058,.293,3.3,8.3,5.8,22.2,2.0,0.5,13.8,25.7,3.8,4.4,8.1,.141,0.5,0.7,1.2,2.3,3596000.0
Zendon Hamilton,C,28,PHI,46,0,10.3,1.1,2.1,.537,0.0,0.0,,1.1,2.1,.537,.537,1.5,2.1,.698,1.1,2.1,3.2,0.3,0.2,0.2,0.6,1.6,3.7,15.9,.616,.000,1.011,12.3,23.9,18.2,4.8,0.9,1.3,16.4,16.3,1.1,0.6,1.8,.178,-1.0,-0.5,-1.5,0.1,
Ben Handlogten,C,30,UTA,17,0,10.1,1.5,2.8,.532,0.0,0.0,,1.5,2.8,.532,.532,1.1,1.6,.667,1.3,1.9,3.2,0.4,0.2,0.2,0.6,1.9,4.0,17.1,.577,.000,.574,15.6,24.2,19.8,6.5,1.0,2.0,14.5,18.6,0.4,0.2,0.6,.168,-0.4,-1.6,-2.0,0.0,
Travis Hansen,SF,25,ATL,41,4,12.4,1.1,3.2,.354,0.2,0.7,.300,0.9,2.4,.370,.388,0.5,0.7,.815,0.7,1.0,1.7,0.5,0.2,0.2,0.4,1.6,3.0,7.2,.433,.231,.208,6.8,8.8,7.8,6.0,1.0,1.3,9.6,14.1,0.1,0.1,0.2,.019,-3.8,-2.4,-6.2,-0.5,
