Player,Pos,Age,Tm,G,MP,FG%,AvgDistance,2PAr,0-3Ar,3-10Ar,10-16Ar,16-3PAr,3PAr,2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P_Assisted,3P_Assisted,DunksAr,Dunks,3PCornerAr,3PCorner%,HeavesAttempted,Heaves
Larry Stewart,SF,28,SEA,70,982,.444,10.1,.853,.603,.111,.056,.083,.147,.479,.559,.286,.214,.333,.243,.757,.889,.095,23,.216,.375,0,0
Bryant Stith,SG,26,DEN,52,1788,.416,15.0,.698,.231,.116,.153,.199,.302,.430,.475,.400,.446,.383,.385,.547,.857,.008,5,.143,.346,0,0
John Stockton*,PG,34,UTA,82,2896,.548,13.2,.763,.356,.082,.123,.203,.237,.587,.681,.435,.473,.552,.422,.468,.526,.000,0,.039,.571,0,0
Damon Stoudamire,PG,23,TOR,81,3311,.401,15.3,.647,.251,.111,.145,.141,.353,.426,.476,.385,.373,.424,.355,.222,.347,.000,0,.046,.217,1,1
Erick Strickland,SG,23,DAL,28,759,.398,15.2,.641,.227,.086,.188,.141,.359,.451,.603,.455,.375,.306,.304,.365,.821,.004,1,.109,.500,0,0
Mark Strickland,PF,26,MIA,31,153,.417,8.4,.983,.667,.183,.083,.050,.017,.424,.525,.091,.200,.667,.000,.760,,.200,11,.000,,0,0
Rod Strickland,PG,30,WSB,82,2997,.466,10.4,.930,.483,.133,.195,.119,.070,.488,.541,.415,.421,.466,.169,.233,.538,.002,2,.026,.000,2,0
Derek Strong,PF,28,ORL,82,2004,.447,11.2,.978,.408,.167,.150,.253,.022,.457,.515,.408,.386,.439,.000,.618,,.034,18,.077,.000,2,0
Bob Sura,SG,23,CLE,82,2269,.431,12.5,.721,.547,.060,.049,.065,.279,.473,.551,.200,.138,.316,.323,.340,.755,.031,15,.098,.375,0,0
Brett Szabo,C,28,BOS,70,662,.446,9.6,.992,.628,.124,.198,.041,.008,.450,.355,.667,.625,.400,.000,.759,,.157,18,.000,,0,0
Žan Tabak,C,26,TOR,13,218,.451,8.2,1.000,.507,.310,.099,.085,.000,.451,.528,.455,.143,.333,,.500,,.099,7,,,0,0
Carl Thomas,SG,27,CLE,19,77,.375,17.0,.500,.125,.083,.083,.208,.500,.583,1.000,1.000,.500,.200,.167,.714,1.000,.083,2,.333,.250,0,0
Kurt Thomas,PF,24,MIA,18,374,.371,9.2,.990,.448,.295,.200,.048,.010,.375,.362,.226,.667,.200,.000,.692,,.038,3,.000,,0,0
Brooks Thompson,PG,26,TOT,67,1055,.399,19.8,.399,.101,.030,.101,.167,.601,.401,.317,.333,.390,.471,.398,.338,.629,.000,0,.111,.333,1,0
Brooks Thompson,PG,26,UTA,2,8,.000,19.0,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,,,,.000,0,,,0,0
Brooks Thompson,PG,26,DEN,65,1047,.400,19.8,.398,.101,.030,.101,.165,.602,.404,.317,.333,.390,.478,.398,.338,.629,.000,0,.111,.333,1,0
LaSalle Thompson,C,35,TOT,26,140,.158,12.3,1.000,.211,.158,.421,.211,.000,.158,.250,.333,.125,.000,,.667,,.000,0,,,0,0
LaSalle Thompson,C,35,DEN,17,105,.188,12.4,1.000,.250,.125,.375,.250,.000,.188,.250,.500,.167,.000,,.667,,.000,0,,,0,0
LaSalle Thompson,C,35,IND,9,35,.000,12.0,1.000,.000,.333,.667,.000,.000,.000,,.000,.000,,,,,.000,0,,,0,0
Otis Thorpe,C,34,DET,79,2661,.532,8.0,.997,.535,.225,.154,.084,.003,.534,.646,.407,.355,.485,.000,.702,,.172,125,.000,,0,0
Sedale Threatt,SG,35,HOU,21,334,.378,18.6,.730,.081,.027,.108,.514,.270,.370,.500,.500,.250,.368,.400,.500,.625,.000,0,.050,.000,1,0
Wayman Tisdale,PF,32,PHO,53,778,.426,10.5,1.000,.224,.259,.337,.181,.000,.426,.554,.365,.392,.418,,.829,,.030,10,,,0,0
Keith Tower,C,26,MIL,5,72,.375,9.4,1.000,.250,.375,.250,.125,.000,.375,.500,.667,.000,.000,,.333,,.000,0,,,0,0
Gary Trent,PF,22,POR,82,1918,.536,8.4,.984,.458,.266,.139,.120,.016,.544,.670,.447,.404,.444,.000,.565,,.074,47,.091,.000,0,0
Nick Van Exel,PG,25,LAL,79,2937,.402,16.5,.565,.252,.085,.102,.126,.435,.420,.454,.418,.364,.400,.378,.259,.458,.007,6,.058,.519,4,0
David Vaughn,PF,23,ORL,35,298,.431,8.9,1.000,.389,.319,.153,.139,.000,.431,.571,.478,.182,.200,,.419,,.111,8,,,0,0
Loy Vaught,PF,28,LAC,82,2838,.500,12.1,.989,.243,.125,.306,.315,.011,.504,.570,.493,.440,.519,.167,.707,1.000,.041,41,.000,,0,0
Stojko Vranković,C,33,MIN,53,766,.561,6.3,1.000,.460,.460,.079,.000,.000,.561,.688,.469,.364,,,.590,,.180,23,,,0,0
Antoine Walker,PF,20,BOS,82,2970,.425,10.5,.883,.621,.121,.078,.063,.117,.438,.429,.518,.387,.447,.327,.462,.923,.063,84,.157,.320,0,0
Samaki Walker,PF,20,DAL,43,602,.444,8.3,.995,.455,.283,.160,.091,.005,.446,.529,.434,.167,.529,.000,.506,,.080,15,.000,,0,0
Ben Wallace*,PF,22,WSB,34,197,.348,8.4,1.000,.761,.196,.043,.000,.000,.348,.371,.222,.500,,,.500,,.152,7,,,0,0
John Wallace,SF,22,NYK,68,787,.517,8.2,.983,.542,.212,.182,.047,.017,.517,.617,.320,.419,.636,.500,.700,1.000,.119,28,.250,1.000,1,0
Rasheed Wallace,PF,22,POR,62,1892,.558,8.9,.952,.349,.314,.209,.079,.048,.573,.706,.509,.444,.574,.273,.695,1.000,.194,118,.030,.000,0,0
Rex Walters,SG,26,PHI,59,1041,.455,17.3,.545,.237,.031,.071,.206,.455,.514,.636,.100,.304,.507,.385,.484,.772,.000,0,.068,.500,0,0
Charlie Ward,PG,26,NYK,79,1763,.395,15.6,.543,.392,.059,.045,.047,.457,.464,.508,.250,.333,.500,.312,.259,.792,.000,0,.097,.467,2,0
Jamie Watson,SF,24,TOT,23,340,.431,12.9,.833,.431,.083,.167,.153,.167,.450,.516,.333,.250,.545,.333,.667,.500,.042,3,.000,,0,0
Jamie Watson,SF,24,UTA,13,129,.440,12.6,.880,.480,.040,.240,.120,.120,.455,.333,1.000,.333,1.000,.333,.700,1.000,.040,1,.000,,0,0
Jamie Watson,SF,24,DAL,10,211,.426,13.0,.809,.404,.106,.128,.170,.191,.447,.632,.200,.167,.375,.333,.647,.333,.043,2,.000,,0,0
Clarence Weatherspoon,SF,26,PHI,82,2949,.491,10.1,.993,.419,.159,.218,.196,.007,.493,.550,.481,.356,.535,.167,.660,1.000,.092,75,.000,,0,0
Chris Webber*,PF,23,WSB,72,2806,.518,10.0,.871,.482,.174,.134,.081,.129,.535,.618,.517,.314,.447,.397,.649,.933,.156,177,.013,1.000,1,0
Bill Wennington,C,33,CHI,61,783,.498,13.0,.992,.219,.068,.380,.325,.008,.502,.385,.375,.489,.623,.000,.881,,.042,10,.000,,0,0
Robert Werdann,C,26,NJN,6,31,.429,8.7,1.000,.571,.429,.000,.000,.000,.429,.250,.667,,,,.333,,.000,0,,,0,0
David Wesley,PG,26,BOS,74,2991,.468,14.8,.706,.418,.027,.071,.191,.294,.513,.467,.346,.507,.640,.360,.371,.660,.001,1,.140,.525,0,0
Doug West,SG,29,MIN,68,1920,.467,13.8,.907,.260,.091,.130,.426,.093,.481,.603,.273,.333,.495,.333,.796,.933,.023,11,.133,.333,0,0
Mark West,C,36,CLE,70,959,.556,6.2,1.000,.561,.406,.028,.006,.000,.556,.604,.493,.600,.000,,.630,,.183,31,,,0,0
Ennis Whatley,PG,34,POR,3,22,.500,11.5,1.000,.750,.000,.000,.250,.000,.500,.333,,,1.000,,.500,,.000,0,,,0,0
Donald Whiteside,PG,27,TOR,27,259,.327,20.3,.345,.127,.036,.018,.164,.655,.316,.571,.000,.000,.222,.333,.000,.750,.000,0,.111,.250,0,0
Chris Whitney,PG,25,WSB,82,1117,.421,17.6,.506,.206,.039,.109,.152,.494,.485,.603,.462,.389,.400,.356,.309,.569,.000,0,.104,.294,0,0
Dominique Wilkins*,SF,37,SAS,63,1945,.417,12.7,.749,.433,.103,.110,.103,.251,.458,.513,.418,.343,.388,.293,.505,.914,.052,43,.075,.444,0,0
Gerald Wilkins,SG,33,ORL,80,2202,.426,13.1,.733,.320,.173,.130,.109,.267,.462,.551,.397,.394,.386,.325,.459,.970,.047,34,.266,.463,2,0
Aaron Williams,PF-C,25,TOT,33,563,.574,6.1,.993,.628,.297,.054,.014,.007,.578,.710,.386,.125,.500,.000,.600,,.236,31,.000,,0,0
Aaron Williams,C,25,DEN,1,10,.600,6.5,1.000,.600,.400,.000,.000,.000,.600,.667,.500,,,,.667,,.200,1,,,0,0
Aaron Williams,PF,25,VAN,32,553,.573,6.1,.993,.629,.294,.056,.014,.007,.577,.711,.381,.125,.500,.000,.598,,.238,30,.000,,0,0
Buck Williams,PF,36,NYK,74,1496,.537,7.3,.997,.613,.264,.083,.037,.003,.538,.575,.488,.370,.667,.000,.640,,.083,25,.000,,0,0
Eric Williams,SG,24,BOS,72,2435,.456,9.0,.990,.638,.170,.122,.061,.010,.458,.446,.468,.500,.480,.250,.573,1.000,.027,21,.000,,0,0
Herb Williams,PF,38,NYK,21,184,.391,11.0,.978,.152,.326,.413,.087,.022,.400,.429,.600,.158,.750,.000,.833,,.000,0,.000,,0,0
Hot Rod Williams,C,34,PHO,68,2137,.490,9.1,.995,.553,.123,.173,.144,.005,.493,.591,.490,.222,.450,.000,.750,,.130,53,.500,.000,1,0
Jayson Williams,PF,28,NJN,41,1432,.409,9.8,.993,.415,.241,.256,.081,.007,.412,.563,.192,.355,.477,.000,.602,,.117,58,.250,.000,0,0
Jerome Williams,PF,23,DET,33,177,.392,8.5,1.000,.529,.235,.118,.118,.000,.392,.481,.333,.333,.167,,.650,,.020,1,,,0,0
Lorenzo Williams,C,27,WSB,19,264,.645,5.1,1.000,.806,.194,.000,.000,.000,.645,.680,.500,,,,.550,,.258,7,,,0,0
Monty Williams,SF,25,SAS,65,1345,.509,8.4,.998,.661,.150,.074,.113,.002,.510,.536,.478,.382,.481,.000,.594,,.070,31,.000,,0,0
Reggie Williams,SF,32,TOT,13,200,.382,16.1,.553,.211,.079,.105,.158,.447,.476,.750,.333,.125,.417,.265,.700,1.000,.000,0,.118,.500,0,0
Reggie Williams,SF,32,IND,2,33,.222,12.0,.889,.222,.222,.222,.222,.111,.250,.500,.500,.000,.000,.000,.500,,.000,0,1.000,.000,0,0
Reggie Williams,SF,32,NJN,11,167,.403,16.7,.507,.209,.060,.090,.149,.493,.529,.786,.250,.167,.500,.273,.722,1.000,.000,0,.091,.667,0,0
Scott Williams,C,28,PHI,62,1317,.509,9.6,.994,.481,.173,.211,.129,.006,.513,.516,.636,.478,.390,.000,.636,,.075,22,.000,,0,0
Walt Williams,SF,26,TOR,73,2647,.427,16.2,.555,.256,.074,.096,.129,.445,.448,.542,.425,.223,.441,.400,.619,.943,.042,40,.195,.400,3,0
Corliss Williamson,SF,23,SAC,79,1992,.498,8.6,.996,.474,.263,.161,.098,.004,.500,.612,.464,.275,.425,.000,.628,,.064,43,.000,,0,0
Kevin Willis,PF,34,HOU,75,1964,.481,8.4,.981,.337,.420,.166,.058,.019,.487,.620,.464,.347,.286,.143,.649,.000,.084,57,.214,.333,1,0
David Wingate,SG,33,SEA,65,929,.416,16.1,.668,.238,.061,.084,.285,.332,.448,.549,.462,.444,.361,.352,.813,1.000,.019,4,.155,.455,0,0
Dontonio Wingfield,SF,22,POR,47,569,.409,14.7,.601,.332,.109,.047,.114,.399,.457,.484,.476,.333,.409,.338,.396,.846,.016,3,.052,.500,0,0
Joe Wolf,C,32,MIL,56,525,.449,13.8,.921,.101,.157,.371,.292,.079,.476,.444,.500,.394,.577,.143,.769,1.000,.000,0,.000,,0,0
David Wood,PF,32,MIL,46,240,.526,13.5,.605,.289,.158,.105,.053,.395,.652,.909,.333,.250,1.000,.333,.733,1.000,.158,5,.133,.500,0,0
Haywoode Workman,PG,31,IND,4,81,.550,13.4,.850,.400,.000,.250,.200,.150,.647,.500,,1.000,.500,.000,.364,,.000,0,.000,,0,0
Lorenzen Wright,C,21,LAC,77,1936,.481,8.2,.992,.458,.299,.185,.049,.008,.483,.533,.483,.385,.375,.250,.515,1.000,.081,39,.250,.000,0,0
Sharone Wright,C,24,TOR,60,1009,.400,7.9,.998,.427,.372,.171,.027,.002,.400,.512,.300,.333,.455,.000,.559,,.107,39,.000,,0,0
George Zídek,C,23,TOT,52,376,.415,11.4,.983,.347,.297,.127,.212,.017,.422,.220,.457,.600,.600,.000,.796,,.017,2,.000,,0,0
George Zídek,C,23,CHH,36,288,.388,11.7,.976,.447,.188,.141,.200,.024,.398,.211,.500,.583,.588,.000,.818,,.012,1,.000,,0,0
George Zídek,C,23,DEN,16,88,.485,10.4,1.000,.091,.576,.091,.242,.000,.485,.333,.421,.667,.625,,.750,,.030,1,,,0,0
Aleksandar Djordjevic,SG,29,POR,8,61,.500,16.4,.563,.125,.188,.125,.125,.438,.333,.500,.000,.500,.500,.714,.333,.600,.000,0,.143,1.000,0,0
